ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d
68270,셀트리온,2023-10-04,121250,Neutral,50,"[""최근 1개월 수익률이 마이너스이고 거래량 변화율도 크게 하락하여 단기적인 하락 압력이 존재합니다."", ""하지만 연간 매출이 크게 성장했고 영업이익률도 양호하며, 부채비율이 낮고 영업현금흐름이 긍정적인 점은 긍정적인 요인입니다."", ""현재 주가가 52주 최저가에 근접해 있어 기술적으로는 반등 가능성도 있으나, 52주 최고가 대비 하락폭이 크고 시장 대비 상승을 확신하기 어려운 상황입니다.""]",9.18020618556701,13.73278350515464
68270,셀트리온,2023-11-01,137808,Buy,75,"[""최근 애널리스트 리포트에서 합병 성공 및 호실적 전망과 함께 긍정적인 목표주가가 제시되었습니다."", ""최근 1개월 수익률이 9.37%로 양호하며, 거래량 변화율도 43.02%로 증가하여 투자 심리가 개선되고 있음을 시사합니다."", ""매출이 전년 대비 20.6% 증가하는 등 외형 성장이 지속되고 있으며, 부채비율이 37.8%로 낮아 재무 안정성이 우수합니다.""]",5.474283060489957,8.745500986880298
68270,셀트리온,2023-12-01,149584,Buy,75,"[""최근 1개월 수익률이 8.88%로 양호하며, 거래량 변화율도 15.46%로 긍정적인 흐름을 보이고 있습니다."", ""애널리스트들의 목표주가가 현재가 대비 상승 여력을 시사하고 있으며, 특히 3분기 실적 발표 이후에도 긍정적인 리포트가 다수 발표되었습니다."", ""연간 매출액이 전년 대비 20.6% 증가하는 등 외형 성장을 지속하고 있으며, 부채비율이 37.8%로 낮아 재무 안정성이 우수합니다.""]",9.286421007594395,34.07115734303134
68270,셀트리온,2024-01-02,212969,Buy,75,"[""최근 1개월간 43.17%의 높은 수익률과 97.45%의 거래량 변화율은 강한 매수세를 시사합니다."", ""현재가가 52주 최고가에 도달하며 상승 추세가 지속될 가능성을 보여줍니다."", ""견조한 매출 성장률과 낮은 부채비율은 기업의 펀더멘탈이 양호함을 나타냅니다.""]",-11.01521817729341,-22.37602655785584
68270,셀트리온,2024-02-01,169271,Neutral,50,"[""최근 1개월 수익률이 -22.81%로 크게 하락하였으나, 연간 매출은 20.6% 증가하는 등 외형 성장은 지속되고 있습니다."", ""영업이익은 전년 대비 감소하였으나, 영업이익률은 28.3%로 높은 수준을 유지하고 있으며 부채비율 37.8%로 재무 안정성은 양호합니다."", ""기술적으로는 52주 최고가 대비 현재 위치가 47.0%로 하락폭이 컸으나, 최근 1개월 급락으로 인해 단기 반등 가능성과 추가 하락 가능성이 공존하여 방향성 판단이 어렵습니다.""]",1.9022750500676429,-1.847924334351425
68270,셀트리온,2024-03-04,161728,Neutral,60,"[""연간 매출은 크게 성장했으나 영업이익은 감소하여 실적 모멘텀에 대한 불확실성이 존재합니다."", ""현재가는 52주 최고가 대비 상당 부분 하락한 위치에 있으나, 최근 1개월 수익률과 거래량 변화율이 부정적이어서 단기 하락 압력이 감지됩니다."", ""PER, PBR 등 밸류에이션 지표가 높은 편이지만, ROE와 영업현금흐름은 양호하여 투자 매력도를 판단하기 어려운 상황입니다.""]",3.355634151167392,4.550232489117531
68270,셀트리온,2024-04-01,169087,Buy,70,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상승 여력을 시사하고 있습니다."", ""최근 1개월 수익률이 4.67%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 7.26%로 증가 추세에 있습니다."", ""연간 실적에서 매출은 소폭 감소했으나 영업이익은 소폭 증가하며 안정적인 영업이익률(29.9%)과 높은 영업현금흐름을 기록하고 있습니다.""]",-1.3602465003223194,2.0131648204770323
68270,셀트리온,2024-05-02,173871,Buy,70,"[""2분기부터 짐펜트라 매출 확인 가능성에 대한 긍정적인 애널리스트 리포트가 목표주가 상향과 함께 제시되고 있습니다."", ""현재 주가는 52주 최고가 대비 하락한 위치에 있으며, 52주 내 중간값(55.9%)에 있어 추가 상승 여력이 존재합니다."", ""부채비율이 16.3%로 매우 낮고 영업현금흐름이 양호하여 재무 안정성이 뛰어나 투자 매력도를 높입니다.""]",0.9524302500129408,-0.4762151250064703
68270,셀트리온,2024-06-03,173043,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상당한 상승 여력을 시사하고 있습니다."", ""연간 실적은 매출 감소에도 불구하고 영업이익이 소폭 증가했으며, 영업이익률 및 영업현금흐름이 양호한 수준을 유지하고 있어 재무 안정성이 높습니다."", ""52주 최고가 대비 현재 위치가 절반 수준에 머물러 있어 기술적으로도 상승 여력이 존재하며, 최근 1개월 수익률 하락은 단기적인 조정으로 해석될 수 있습니다.""]",-0.2658298804343429,-3.349456493472721
68270,셀트리온,2024-07-01,169731,Buy,75,"[""최근 애널리스트 리포트에서 긍정적인 목표주가 상향 조정과 함께 긍정적인 전망이 제시되었습니다."", ""최근 1개월 수익률이 3.84%로 양호하며, 거래량 변화율이 35.28%로 증가하는 것은 투자 심리 개선 및 매수세 유입 가능성을 시사합니다."", ""부채비율이 16.3%로 매우 낮고 영업현금흐름이 양호하여 재무 안정성이 뛰어나 투자 매력도를 높입니다.""]",1.4634922318256536,13.27924775085282
68270,셀트리온,2024-08-01,178102,Buy,75,"[""최근 1개월 수익률이 10.01%로 양호하며, 거래량 변화율도 29.96%로 증가하는 추세를 보이고 있습니다."", ""애널리스트 리포트에서 2분기 실적에 대한 긍정적인 전망과 함께 목표주가 270,000원을 제시하고 있어 상승 여력이 있다고 판단됩니다."", ""연간 실적은 매출이 소폭 감소했으나 영업이익은 소폭 증가했으며, 영업이익률이 29.9%로 높은 수준을 유지하고 있고 부채비율이 16.3%로 재무 안정성이 우수합니다.""]",1.2397390259514212,1.807952746179156
68270,셀트리온,2024-09-02,181231,Buy,75,"[""최근 애널리스트 리포트에서 짐펜트라의 미국 시장 진출 본격화와 2분기 호실적을 바탕으로 긍정적인 전망과 함께 목표주가가 현재가 대비 상승 여력이 있음을 시사하고 있습니다."", ""연간 실적에서 매출 감소에도 불구하고 영업이익이 소폭 증가했으며, 높은 영업이익률과 안정적인 재무 구조(낮은 부채비율, 양호한 영업현금흐름)는 기업의 펀더멘털이 견조함을 보여줍니다."", ""최근 1개월 수익률은 소폭 하락했으나, 52주 최고가 대비 현재 위치가 65.5% 수준으로, 향후 실적 개선 및 신규 파이프라인 모멘텀에 따라 상승 가능성이 존재합니다.""]",-0.6097190877940308,-2.944308644768279
68270,셀트리온,2024-10-02,177275,Neutral,50,"[""최근 1개월 수익률이 마이너스이고 거래량 변화율도 하락세를 보이고 있어 단기적인 하락 압력이 존재합니다."", ""연간 실적은 매출 감소에도 불구하고 영업이익이 소폭 증가했으며, 영업이익률과 부채비율, 영업현금흐름 등 재무 안정성은 긍정적인 편입니다."", ""애널리스트 리포트에서 제시된 목표주가 260,000원은 현재가 대비 상승 여력을 시사하지만, 20거래일이라는 단기적인 관점에서는 불확실성이 존재합니다.""]",1.6082357918488226,-2.750528839373854
68270,셀트리온,2024-11-01,172399,Neutral,50,"[""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하는 등 단기적인 하락 압력이 존재합니다."", ""하지만 연간 실적에서 매출 감소에도 불구하고 영업이익이 소폭 증가했으며, 영업이익률 및 부채비율, 영업현금흐름 등 재무 안정성은 양호한 편입니다."", ""현재 주가는 52주 최고가 대비 하락한 위치에 있지만, 52주 최저가 대비로는 중간 지점에 있어 명확한 방향성을 판단하기 어렵습니다.""]",-7.097488964553159,-1.4942082030638228
68270,셀트리온,2024-12-02,171939,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상당한 상승 여력을 시사하고 있습니다."", ""최근 1개월 수익률이 긍정적이며 거래량 변화율도 증가하는 추세는 투자 심리 개선을 나타냅니다."", ""연간 실적에서 매출은 소폭 감소했으나 영업이익과 순이익이 개선되었고, 영업이익률 및 영업현금흐름이 견조하여 재무 안정성이 높습니다.""]",-2.5683527297471778,1.341173323097145
68270,셀트리온,2025-01-02,174245,Neutral,50,"[""최근 1개월 수익률이 소폭 상승했으나, 52주 최고가 대비 상당한 하락폭을 보이고 있어 상승 모멘텀이 강하지 않습니다."", ""매출은 감소했으나 영업이익은 소폭 증가하며 영업이익률은 양호한 수준을 유지하고 있어 실적 자체는 견조함을 보입니다."", ""거래량 변화율이 높다는 점은 투자자들의 관심이 증가하고 있음을 시사하지만, 이것이 반드시 상승 추세로 이어질지는 불확실합니다.""]",2.321443943872134,0.0550948377284857
68270,셀트리온,2025-02-03,170873,Neutral,50,"[""최근 1개월 수익률이 마이너스를 기록하며 단기적인 약세를 보이고 있으나, 52주 최저가 대비 현재 위치가 43.5%로 상승 여력이 남아있습니다."", ""매출은 소폭 감소했지만 영업이익은 소폭 증가하며 영업이익률은 29.9%로 높은 수준을 유지하고 있어 기업의 수익성은 견고합니다."", ""부채비율이 16.3%로 매우 낮고 영업현금흐름이 양호하여 재무 안정성은 뛰어나지만, 배당수익률이 없어 주가 상승을 견인할 요인이 부족합니다.""]",1.2968696049112498,4.11533712172198
68270,셀트리온,2025-03-04,177905,Buy,75,"[""최근 애널리스트 리포트에서 목표주가가 현재가 대비 상당한 상승 여력을 보여주고 있으며, 유럽 및 미국 시장에서의 성장 전망이 긍정적입니다."", ""연간 실적은 매출 감소에도 불구하고 영업이익이 소폭 증가했으며, 높은 영업이익률과 안정적인 영업현금흐름은 재무 건전성을 시사합니다."", ""기술적 지표상 52주 최고가 대비 현재 위치가 61.5% 수준으로, 추가 상승 여력이 존재하며 최근 1개월 수익률과 거래량 변화율도 긍정적인 흐름을 보이고 있습니다.""]",1.1910851297040554,-8.12118827464096
68270,셀트리온,2025-04-01,163457,Neutral,50,"[""매출은 큰 폭으로 증가했으나 영업이익은 감소하여 실적 성장성에 대한 의문이 제기됩니다."", ""PER이 82.2로 높아 밸류에이션 부담이 존재하며, 최근 1개월 수익률이 마이너스를 기록하며 하락세를 보이고 있습니다."", ""52주 최고가 대비 현재 위치가 40.7%로 하락 추세가 지속될 가능성도 있으나, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 확보되어 있습니다.""]",-8.957095749952588,-4.949925668524443
68270,셀트리온,2025-05-02,154403,Neutral,60,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 단기적인 하락 압력이 존재합니다."", ""애널리스트 리포트에서 1분기 실적에 대한 아쉬움이 언급되었으나, 하반기 및 장기적인 성장 기대감과 목표주가 상향 조정은 긍정적인 요인입니다."", ""PER, PBR 지표가 다소 높은 편이나, 매출액이 큰 폭으로 증가하고 부채비율이 낮아 재무 안정성은 양호한 편입니다. 다만, 영업이익이 감소한 점은 고려해야 합니다.""]",-3.7434505806234335,1.7467277190210035
68270,셀트리온,2025-06-02,154595,Buy,75,"[""최근 애널리스트 리포트에서 목표주가가 현재가 대비 상향 조정되었으며, 긍정적인 전망이 제시되고 있습니다."", ""연간 실적에서 매출이 큰 폭으로 증가했으며, 영업현금흐름 또한 안정적인 수준을 유지하고 있습니다."", ""최근 1개월 수익률은 소폭 하락했으나, 거래량 변화율이 긍정적인 신호를 보내고 있으며 52주 최저가 대비 상승 여력이 남아있습니다.""]",6.018952747501536,11.452504932242311
68270,셀트리온,2025-07-01,168900,Neutral,55,"[""매출은 큰 폭으로 성장했으나 영업이익은 감소하여 실적 성장성에 대한 의문이 존재합니다."", ""현재가는 52주 최고가 대비 하락한 위치에 있으며, 최근 1개월 수익률은 긍정적이나 거래량 감소는 매수세 약화를 시사합니다."", ""PER, PBR 지표는 다소 높은 편이나 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성은 확보되어 있습니다.""]",4.262877442273535,6.631142687981054
68270,셀트리온,2025-08-01,173900,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가가 현재가 대비 상당한 상승 여력을 보여주고 있으며, 전반적으로 긍정적인 전망을 유지하고 있습니다."", ""연간 실적에서 매출이 큰 폭으로 증가했으며, 영업현금흐름 또한 양호하여 재무적인 안정성을 뒷받침하고 있습니다."", ""기술적으로 52주 최저가 대비 현재 위치가 중간 이상에 있으며, 최근 1개월 수익률은 소폭 하락했지만 전반적인 추세 반등 가능성을 배제할 수 없습니다.""]",-0.5175388154111558,-1.5526164462334675
68270,셀트리온,2025-09-01,171200,Buy,75,"[""최근 애널리스트 리포트에서 일관되게 긍정적인 목표주가(220,000원 ~ 230,000원)를 제시하고 있으며, 이는 현재가(171,200원) 대비 상승 여력을 시사합니다."", ""연간 실적에서 매출이 전년 대비 63.5% 크게 성장했으며, 영업현금흐름 또한 매우 긍정적인 수준을 유지하고 있어 기업의 성장성과 재무 건전성이 양호함을 보여줍니다."", ""부채비율이 19.8%로 매우 낮아 재무 안정성이 뛰어나며, 이는 시장 변동성에 대한 방어력을 높여줍니다.""]",-0.9929906542056074,1.2850467289719625
68270,셀트리온,2025-10-01,175400,Buy,75,"[""최근 애널리스트 리포트에서 미국 생산기지 확보로 인한 관세 해소 및 성장 동력 확보에 대한 긍정적인 전망이 제시되었습니다."", ""최근 1개월 수익률이 소폭 상승했으며, 거래량 변화율이 높다는 점은 투자자들의 관심이 증가하고 있음을 시사합니다."", ""연간 매출이 전년 대비 큰 폭으로 증가했으며, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성이 뛰어납니다.""]",0.3420752565564424,-0.3990877993158495
68270,셀트리온,2025-11-03,176300,Neutral,55,"[""최근 1개월 수익률이 소폭 하락했으나, 52주 최고가 대비 현재 위치가 74.7%로 상승 여력이 남아있습니다."", ""연간 실적에서 매출은 크게 증가했지만 영업이익은 감소하여 실적의 질에 대한 의문이 제기될 수 있습니다."", ""애널리스트 리포트에서 목표주가 상향 가능성을 제시하고 있으나, 실적 가시성에 대한 언급은 불확실성을 내포하고 있습니다.""]",-1.9852524106636416,4.480998298355077
68270,셀트리온,2025-12-01,184200,Buy,75,"[""최근 애널리스트 리포트에서 전반적으로 긍정적인 전망과 함께 목표주가가 현재가 대비 상승 여력을 보여주고 있습니다."", ""최근 1개월 수익률이 5.81%로 양호한 흐름을 보이고 있으며, 거래량 변화율이 81.74%로 증가하며 투자자들의 관심이 높아지고 있음을 시사합니다."", ""연간 실적에서 매출이 큰 폭으로 증가했으며, 부채비율이 낮고 영업현금흐름이 양호하여 재무 안정성이 뒷받침되고 있습니다.""]",1.6829533116178068,9.93485342019544
373220,LG에너지솔루션,2023-01-02,440500,Neutral,50,"[""LG에너지솔루션은 최근 1개월 수익률이 -23.76%로 하락세를 보이고 있으며, 거래량 변화율도 음수(-)를 기록하여 단기적인 매도 압력이 존재합니다."", ""하지만 연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장했으며, 영업이익률도 개선되는 등 펀더멘털은 긍정적인 모습을 유지하고 있습니다."", ""현재 주가는 52주 최고가 대비 상당 부분 하락했지만, 52주 최저가 대비로는 여전히 높은 수준에 위치해 있어 추가적인 하락보다는 반등 가능성도 배제할 수 없어 단기적인 방향성 판단이 어렵습니다.""]",7.491486946651532,20.998864926220204
373220,LG에너지솔루션,2023-02-01,533000,Buy,75,"[""최근 1개월 수익률이 19.86%로 강한 상승세를 보이고 있으며, 거래량 변화율도 20.10%로 긍정적인 흐름을 뒷받침하고 있습니다."", ""애널리스트 리포트에서 제시된 목표주가 평균이 현재가(533,000원)보다 높아 향후 상승 여력이 충분하다고 판단됩니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 크게 증가하며 성장성을 보여주고 있으며, 영업현금흐름도 양호한 수준입니다.""]",3.189493433395872,0.9380863039399624
373220,LG에너지솔루션,2023-03-02,538000,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가가 현재가 대비 상승 여력을 시사하고 있습니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장하며 견조한 성장세를 보여주고 있습니다."", ""52주 최고가 대비 현재 위치가 66.8%로, 상승 여력이 남아있을 가능성이 있습니다.""]",2.41635687732342,8.550185873605948
373220,LG에너지솔루션,2023-04-03,575000,Buy,85,"[""최근 애널리스트 리포트에서 목표주가를 상향 조정하며 긍정적인 전망을 제시하고 있습니다."", ""미국 애리조나 투자 확대 결정 및 AMPC 기대감 고조 등 사업 확장 및 성장 모멘텀이 부각되고 있습니다."", ""최근 1개월 수익률이 8.92%로 양호하며, 52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 존재합니다.""]",6.086956521739131,-1.391304347826087
373220,LG에너지솔루션,2023-05-02,567000,Buy,85,"[""최근 애널리스트 리포트에서 일제히 긍정적인 전망과 함께 높은 목표주가를 제시하고 있어 투자 심리에 긍정적인 영향을 미칠 것으로 예상됩니다."", ""전년 대비 매출 및 영업이익이 큰 폭으로 성장하며 견조한 실적 개선세를 보이고 있으며, 이는 주가 상승의 기반이 될 수 있습니다."", ""52주 최고가 대비 현재 주가 위치가 높아 단기적인 차익 실현 매물이 나올 가능성도 있으나, 전반적인 시장의 긍정적 전망과 성장성을 고려할 때 상승 여력이 더 크다고 판단됩니다.""]",-2.469135802469136,3.7037037037037033
373220,LG에너지솔루션,2023-06-01,588000,Buy,70,"[""최근 1개월 수익률이 소폭 상승세를 보이며 기술적 반등 가능성을 시사합니다."", ""52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 존재하며, 애널리스트 목표주가 상향 리포트가 긍정적인 신호로 작용합니다."", ""연간 실적에서 매출과 영업이익이 큰 폭으로 성장하며 기업의 펀더멘털이 견조함을 보여줍니다.""]",4.081632653061225,-2.5510204081632653
373220,LG에너지솔루션,2023-07-03,569000,Neutral,60,"[""LG에너지솔루션은 52주 최고가 대비 높은 위치에 있으나, 최근 1개월 수익률은 소폭 하락하며 단기적인 모멘텀이 약화된 모습을 보입니다."", ""연간 실적은 긍정적인 성장세를 기록했으나, PER이 173.3배로 높아 밸류에이션 부담이 존재합니다."", ""애널리스트 리포트에서 우호적인 업황을 언급하지만 AMPC 불확실성을 지적하며 목표주가 상향 여부에 대한 신중론이 제기되고 있습니다.""]",-3.339191564147628,-2.10896309314587
373220,LG에너지솔루션,2023-08-01,544000,Buy,70,"[""다수의 애널리스트 리포트에서 목표주가를 현재가 대비 높게 제시하며 긍정적인 전망을 유지하고 있습니다."", ""최근 1개월 수익률은 소폭 하락했으나, 52주 최고가 대비 현재 위치가 70.9%로 여전히 높은 수준이며, 거래량 변화율이 높아 투자자들의 관심이 지속되고 있습니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장했으며, 영업이익률도 개선되는 추세를 보이고 있어 기업의 펀더멘털은 견고합니다.""]",1.6544117647058825,0.0
373220,LG에너지솔루션,2023-09-01,530000,Buy,65,"[""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장하며 긍정적인 실적 모멘텀을 보여주고 있습니다."", ""애널리스트 리포트에서 제시된 목표주가 750,000원은 현재가 대비 상당한 상승 여력을 시사합니다."", ""52주 내 현재 위치가 48.4%로, 최저가 대비 상승했지만 최고가에는 아직 도달하지 않아 추가 상승 가능성이 있습니다.""]",-4.150943396226415,-12.452830188679243
373220,LG에너지솔루션,2023-10-04,467500,Neutral,60,"[""최근 1개월 수익률이 -17.54%로 하락세를 보이고 있으며, 거래량 변화율 또한 감소하고 있어 단기적인 하락 압력이 존재합니다."", ""PER 137.9, PBR 5.18로 밸류에이션 부담이 높은 편이나, 연간 실적은 전년 대비 큰 폭의 성장세를 기록했습니다."", ""애널리스트 리포트에서 목표주가가 현재가 대비 높게 제시되고 있으나, 3분기 실적 둔화 가능성이 언급되어 투자 방향성이 혼재되어 있습니다.""]",3.5294117647058822,-14.010695187165776
373220,LG에너지솔루션,2023-11-01,391500,Neutral,60,"[""최근 1개월 수익률이 -20.61%로 하락세를 보이고 있으며, 52주 최저가에 근접한 위치에 있어 기술적 반등 가능성과 추가 하락 가능성이 공존합니다."", ""애널리스트 리포트에서 목표주가가 현재가 대비 높게 제시되고 있으나, 전방 수요 약세 및 완성차 전동화 속도 조절 등 부정적인 요인도 함께 언급되어 투자 방향성에 대한 엇갈린 시각을 보여줍니다."", ""연간 실적은 매출과 영업이익이 크게 성장했으나, 영업이익률이 4.7%로 높지 않고 영업현금흐름이 마이너스인 점은 재무 안정성 측면에서 고려해야 할 부분입니다.""]",9.578544061302685,16.091954022988507
373220,LG에너지솔루션,2023-12-01,430000,Buy,75,"[""최근 애널리스트 리포트에서 목표주가를 상향하며 긍정적인 전망을 제시하고 있습니다."", ""최근 1개월 수익률이 9.45%로 양호한 흐름을 보이고 있으며, 52주 최고가 대비 하락폭이 제한적입니다."", ""연간 실적에서 매출과 영업이익이 큰 폭으로 성장하는 등 견조한 펀더멘탈을 보여주고 있습니다.""]",-0.3488372093023256,-2.558139534883721
373220,LG에너지솔루션,2024-01-02,416000,Neutral,60,"[""LG에너지솔루션은 긍정적인 연간 실적 성장률을 기록했으나, 최근 1개월 수익률 하락과 거래량 감소는 단기적인 투자 심리 위축을 시사합니다."", ""PER 129.9배는 현재 시장에서 높은 밸류에이션을 반영하고 있으며, 이는 향후 주가 상승에 부담으로 작용할 수 있습니다."", ""애널리스트 리포트에서 4분기 실적 부진 가능성을 언급하며 목표주가를 제시했으나, 이는 향후 20거래일 내 급격한 상승 또는 하락을 예측하기 어려운 상황을 보여줍니다.""]",-1.3221153846153846,-8.413461538461538
373220,LG에너지솔루션,2024-02-01,387500,Buy,65,"[""최근 애널리스트 리포트에서 목표주가가 현재가 대비 상승 여력이 있음을 시사하며, 단기 저점 접근 및 불확실성 돌파에 대한 긍정적인 의견이 다수 존재합니다."", ""최근 1개월 수익률은 하락했으나, 52주 최저가 대비 현재 위치가 5.5% 수준으로, 기술적으로는 반등 가능성을 내포하고 있습니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장했으며, 영업이익률도 개선되는 등 펀더멘탈은 견조한 모습을 보이고 있습니다.""]",1.5483870967741935,-0.1290322580645161
373220,LG에너지솔루션,2024-03-04,387500,Neutral,50,"[""LG에너지솔루션은 52주 최저가 대비 높은 수준에 위치해 있으나, 52주 최고가 대비로는 상당한 하락 여력이 남아있습니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율은 소폭 하락하여 투자 심리가 강하게 반영되지 않고 있습니다."", ""애널리스트 리포트에서 1분기 어려운 업황을 전망하고 있으며, 목표주가 480,000원은 현재가 대비 상승 여력이 있지만, 실적 개선에 대한 불확실성이 존재합니다."", ""매출 및 영업이익은 큰 폭으로 성장했으나, 영업이익률이 4.7%로 낮은 수준이며, 영업현금흐름이 마이너스인 점은 재무 안정성에 대한 우려를 야기합니다."", ""PER 120.5배는 높은 편으로, 현재 주가에 대한 밸류에이션 부담이 존재합니다.""]",8.258064516129032,1.4193548387096775
373220,LG에너지솔루션,2024-04-01,393000,Neutral,50,"[""LG에너지솔루션은 높은 매출 성장률과 영업이익 증가세를 보이고 있으나, 현재 주가는 52주 최고가 대비 상당한 하락폭을 기록하고 있으며 기술적 지표상 약세를 나타내고 있습니다."", ""PER 74.8배는 다소 높은 수준으로, 단기적인 시장의 평가가 엇갈릴 수 있는 요인으로 작용할 수 있습니다."", ""최근 1개월 수익률 하락과 거래량 감소는 투자 심리 위축을 시사하며, 향후 20거래일 동안 뚜렷한 방향성을 예측하기 어렵습니다.""]",-4.8346055979643765,-1.0178117048346056
373220,LG에너지솔루션,2024-05-02,391000,Neutral,60,"[""최근 애널리스트 리포트에서 제시된 목표주가 평균은 현재가 대비 상승 여력을 시사하지만, '불확실한 수요 환경 지속', 'Still winter' 등의 부정적인 언급도 존재하여 단기적인 방향성 판단이 어렵습니다."", ""최근 1개월 수익률이 소폭 하락했으나, 52주 최저가 대비로는 9.9% 높은 수준으로, 기술적으로는 하락보다는 횡보 또는 완만한 상승 가능성도 존재합니다."", ""연간 실적은 매출과 영업이익 모두 큰 폭으로 성장하며 긍정적인 모습을 보였으나, 현재 PER이 73.6배로 높아 밸류에이션 부담이 존재하며, 이는 단기적인 주가 상승을 제한할 수 있는 요인입니다.""]",-2.429667519181585,-13.938618925831204
373220,LG에너지솔루션,2024-06-03,336500,Buy,70,"[""연간 실적에서 매출 및 영업이익이 전년 대비 큰 폭으로 성장하며 견조한 성장세를 보여주고 있습니다."", ""최근 애널리스트 리포트에서 목표주가가 현재가 대비 높게 제시되고 있으며, 하반기 실적 개선에 대한 기대감이 반영되고 있습니다."", ""현재가가 52주 최저가 대비 소폭 높은 수준으로, 기술적으로는 반등 가능성을 열어두고 있습니다.""]",4.457652303120357,6.389301634472511
373220,LG에너지솔루션,2024-07-01,343500,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상승 여력을 시사하고 있습니다."", ""최근 1개월 수익률이 긍정적이며, 거래량 변화율도 증가 추세를 보여 투자 심리가 개선되고 있음을 나타냅니다."", ""연간 실적에서 매출과 영업이익이 큰 폭으로 성장했으며, 영업이익률도 개선되는 등 펀더멘털 측면에서 긍정적인 흐름을 보이고 있습니다.""]",5.676855895196507,-3.056768558951965
373220,LG에너지솔루션,2024-08-01,336000,Sell,70,"[""최근 애널리스트 리포트들이 일제히 목표주가를 하향 조정하며 부정적인 전망을 제시하고 있습니다."", ""최근 1개월 수익률이 -6.84%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 낮아 추가 하락 가능성이 있습니다."", ""PER 63.1, PBR 3.20으로 밸류에이션 부담이 존재하며, ROE 5.1%는 낮은 수준으로 기업의 수익성이 기대에 미치지 못하고 있습니다.""]",-4.166666666666666,22.61904761904762
373220,LG에너지솔루션,2024-09-02,411000,Buy,75,"[""최근 1개월 동안 23.54%의 높은 수익률을 기록하며 상승세를 보이고 있으며, 거래량 변화율 또한 42.59%로 증가하여 투자 심리가 긍정적임을 시사합니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 각각 31.8%, 78.2% 크게 증가하며 견조한 성장세를 나타내고 있습니다."", ""부채비율이 86.4%로 안정적인 수준이며, 영업현금흐름이 양(+)의 값을 기록하고 있어 재무 건전성이 양호합니다.""]",-7.664233576642336,6.204379562043796
373220,LG에너지솔루션,2024-10-02,403500,Buy,75,"[""최근 1개월 수익률이 10.85%로 양호하며, 거래량 변화율도 23.86%로 긍정적인 수급 신호를 보이고 있습니다."", ""애널리스트 리포트에서 단기 실적 우려에도 불구하고 2025년 방향성에 주목하며 목표주가를 현재가 대비 상향 제시하고 있습니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 성장했으며, 영업이익률도 개선되는 추세를 보이고 있습니다.""]",0.6195786864931847,5.5762081784386615
373220,LG에너지솔루션,2024-11-01,426000,Neutral,60,"[""최근 1개월 수익률이 소폭 하락했으나, 52주 최고가 대비 현재 위치는 중간 수준으로 추가 상승 여력이 존재합니다."", ""애널리스트 리포트에서 목표주가 범위가 넓게 분포하며, 단기 부진과 중장기 성장 모멘텀에 대한 상반된 의견이 공존합니다."", ""연간 실적은 매출과 영업이익이 크게 성장했으나, PER이 높아 단기적인 밸류에이션 부담이 존재합니다.""]",-2.3474178403755865,-8.098591549295776
373220,LG에너지솔루션,2024-12-02,397000,Buy,75,"[""최근 1개월 수익률은 하락했으나, 52주 최고가 대비 현재 위치는 중간 이상으로 상승 여력이 존재합니다."", ""연간 실적에서 매출과 영업이익이 크게 성장했으며, 영업이익률도 개선되는 긍정적인 흐름을 보이고 있습니다."", ""애널리스트 리포트에서 목표주가 상향 조정이 있었으며, 이는 향후 주가 상승에 대한 기대감을 높입니다.""]",-3.022670025188917,-10.327455919395463
